route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:61,27_1197569,1900169,0,Balma-Gramont,11970
line:61,27_1198091,1900691,1,Basso Cambo,11971
line:61,27_1198580,1901179,1,Basso Cambo,11971
line:61,27_1198123,1900723,1,Basso Cambo,11971
line:61,27_1197650,1900250,0,Balma-Gramont,11970
line:61,27_1198381,1900980,0,Balma-Gramont,11970
line:61,27_1199382,1901978,1,Basso Cambo,11971
line:61,27_1198721,1901320,1,Basso Cambo,11971
line:61,27_1198361,1900960,0,Balma-Gramont,11970
line:61,27_1199011,1901609,1,Basso Cambo,11971
line:61,27_1198143,1900743,1,Basso Cambo,11971
line:61,27_1198987,1901585,1,Basso Cambo,11971
line:61,27_1197715,1900315,0,Balma-Gramont,11970
line:61,27_1199732,1902324,1,Basso Cambo,11971
line:61,27_1197640,1900240,0,Balma-Gramont,11970
line:61,27_1200104,1902681,0,Balma-Gramont,11970
line:61,27_1197927,1900527,0,Balma-Gramont,11970
line:61,27_1198579,1901178,1,Basso Cambo,11971
line:61,27_1200012,1902593,1,Basso Cambo,11971
line:61,27_1199601,1902194,0,Balma-Gramont,11970
line:61,27_1198556,1901155,1,Basso Cambo,11971
line:61,27_1199155,1901752,0,Balma-Gramont,11970
line:61,27_1198997,1901595,1,Basso Cambo,11971
line:61,27_1199810,1902400,1,Basso Cambo,11971
line:61,27_1197978,1900578,1,Basso Cambo,11971
line:61,27_1199080,1901678,1,Basso Cambo,11971
line:61,27_1197853,1900453,0,Balma-Gramont,11970
line:61,27_1198591,1901190,1,Basso Cambo,11971
line:61,27_1199311,1901908,1,Basso Cambo,11971
line:61,27_1199767,1902358,1,Basso Cambo,11971
line:61,27_1199943,1902526,1,Basso Cambo,11971
line:61,27_1199305,1901902,1,Basso Cambo,11971
line:61,27_1197755,1900355,0,Balma-Gramont,11970
line:61,27_1199918,1902502,1,Basso Cambo,11971
line:61,27_1198718,1901317,1,Basso Cambo,11971
line:61,27_1199779,1902370,1,Basso Cambo,11971
line:61,27_1199217,1901814,1,Basso Cambo,11971
line:61,27_1199634,1902227,1,Basso Cambo,11971
line:61,27_1198910,1901508,0,Balma-Gramont,11970
line:61,27_1198440,1901039,0,Balma-Gramont,11970
line:61,27_1198820,1901418,0,Balma-Gramont,11970
line:61,27_1199293,1901890,1,Basso Cambo,11971
line:61,27_1199429,1902024,0,Balma-Gramont,11970
line:61,27_1197995,1900595,1,Basso Cambo,11971
line:61,27_1198855,1901453,0,Balma-Gramont,11970
line:61,27_1198827,1901425,0,Balma-Gramont,11970
line:61,27_1199790,1902381,1,Basso Cambo,11971
line:61,27_1197894,1900494,0,Balma-Gramont,11970
line:61,27_1199742,1902333,0,Balma-Gramont,11970
line:61,27_1199261,1901858,1,Basso Cambo,11971
line:61,27_1197598,1900198,0,Balma-Gramont,11970
line:61,27_1198711,1901310,1,Basso Cambo,11971
line:61,27_1199216,1901813,1,Basso Cambo,11971
line:61,27_1200072,1902652,1,Basso Cambo,11971
line:61,27_1199144,1901741,0,Balma-Gramont,11970
line:61,27_1198195,1900795,1,Basso Cambo,11971
line:61,27_1198920,1901518,0,Balma-Gramont,11970
line:61,27_1198364,1900963,0,Balma-Gramont,11970
line:61,27_1199457,1902052,1,Basso Cambo,11971
line:61,27_1197716,1900316,0,Balma-Gramont,11970
line:61,27_1198571,1901170,1,Basso Cambo,11971
line:61,27_1199867,1902455,1,Basso Cambo,11971
line:61,27_1198601,1901200,1,Basso Cambo,11971
line:61,27_1197803,1900403,0,Balma-Gramont,11970
line:61,27_1199444,1902039,1,Basso Cambo,11971
line:61,27_1198162,1900762,1,Basso Cambo,11971
line:61,27_1197642,1900242,0,Balma-Gramont,11970
line:61,27_1197580,1900180,0,Balma-Gramont,11970
line:61,27_1199322,1901918,0,Balma-Gramont,11970
line:61,27_1199996,1902577,0,Balma-Gramont,11970
line:61,27_1198511,1901110,0,Balma-Gramont,11970
line:61,27_1198891,1901489,0,Balma-Gramont,11970
line:61,27_1198142,1900742,1,Basso Cambo,11971
line:61,27_1199976,1902558,0,Balma-Gramont,11970
line:61,27_1199060,1901658,1,Basso Cambo,11971
line:61,27_1199082,1901680,1,Basso Cambo,11971
line:61,27_1198024,1900624,1,Basso Cambo,11971
line:61,27_1197792,1900392,0,Balma-Gramont,11970
line:61,27_1197703,1900303,0,Balma-Gramont,11970
line:61,27_1199872,1902460,1,Basso Cambo,11971
line:61,27_1199773,1902364,1,Basso Cambo,11971
line:61,27_1199579,1902173,1,Basso Cambo,11971
line:61,27_1199784,1902375,1,Basso Cambo,11971
line:61,27_1198323,1900922,0,Balma-Gramont,11970
line:61,27_1197749,1900349,0,Balma-Gramont,11970
line:61,27_1199738,1902329,0,Balma-Gramont,11970
line:61,27_1198715,1901314,1,Basso Cambo,11971
line:61,27_1198620,1901219,1,Basso Cambo,11971
line:61,27_1198605,1901204,1,Basso Cambo,11971
line:61,27_1199497,1902091,0,Balma-Gramont,11970
line:61,27_1199493,1902087,0,Balma-Gramont,11970
line:61,27_1199646,1902239,1,Basso Cambo,11971
line:61,27_1198848,1901446,0,Balma-Gramont,11970
line:61,27_1198517,1901116,0,Balma-Gramont,11970
line:61,27_1199195,1901792,0,Balma-Gramont,11970
line:61,27_1197701,1900301,0,Balma-Gramont,11970
line:61,27_1197602,1900202,0,Balma-Gramont,11970
line:61,27_1198734,1901333,1,Basso Cambo,11971
line:61,27_1197748,1900348,0,Balma-Gramont,11970
line:61,27_1197798,1900398,0,Balma-Gramont,11970
line:61,27_1198834,1901432,0,Balma-Gramont,11970
line:61,27_1197809,1900409,0,Balma-Gramont,11970
line:61,27_1199412,1902007,0,Balma-Gramont,11970
line:61,27_1199593,1902187,1,Basso Cambo,11971
line:61,27_1199410,1902005,0,Balma-Gramont,11970
line:61,27_1197997,1900597,1,Basso Cambo,11971
line:61,27_1199916,1902500,0,Balma-Gramont,11970
line:61,27_1199079,1901677,1,Basso Cambo,11971
line:61,27_1199010,1901608,1,Basso Cambo,11971
line:61,27_1197977,1900577,1,Basso Cambo,11971
line:61,27_1197855,1900455,0,Balma-Gramont,11970
line:61,27_1198453,1901052,0,Balma-Gramont,11970
line:61,27_1197743,1900343,0,Balma-Gramont,11970
line:61,27_1197872,1900472,0,Balma-Gramont,11970
line:61,27_1198416,1901015,0,Balma-Gramont,11970
line:61,27_1198825,1901423,0,Balma-Gramont,11970
line:61,27_1199196,1901793,0,Balma-Gramont,11970
line:61,27_1199218,1901815,1,Basso Cambo,11971
line:61,27_1199045,1901643,1,Basso Cambo,11971
line:61,27_1198779,1901378,1,Basso Cambo,11971
line:61,27_1198916,1901514,0,Balma-Gramont,11970
line:61,27_1198555,1901154,1,Basso Cambo,11971
line:61,27_1199476,1902071,1,Basso Cambo,11971
line:61,27_1199269,1901866,1,Basso Cambo,11971
line:61,27_1199505,1902099,0,Balma-Gramont,11970
line:61,27_1198777,1901376,1,Basso Cambo,11971
line:61,27_1199084,1901682,1,Basso Cambo,11971
line:61,27_1198675,1901274,1,Basso Cambo,11971
line:61,27_1198546,1901145,1,Basso Cambo,11971
line:61,27_1199645,1902238,1,Basso Cambo,11971
line:61,27_1199472,1902067,1,Basso Cambo,11971
line:61,27_1198338,1900937,0,Balma-Gramont,11970
line:61,27_1198662,1901261,1,Basso Cambo,11971
line:61,27_1198086,1900686,1,Basso Cambo,11971
line:61,27_1197869,1900469,0,Balma-Gramont,11970
line:61,27_1198432,1901031,0,Balma-Gramont,11970
line:61,27_1199288,1901885,1,Basso Cambo,11971
line:61,27_1200198,1902766,0,Balma-Gramont,11970
line:61,27_1199138,1901735,0,Balma-Gramont,11970
line:61,27_1198593,1901192,1,Basso Cambo,11971
line:61,27_1197839,1900439,0,Balma-Gramont,11970
line:61,27_1197866,1900466,0,Balma-Gramont,11970
line:61,27_1197785,1900385,0,Balma-Gramont,11970
line:61,27_1197783,1900383,0,Balma-Gramont,11970
line:61,27_1197870,1900470,0,Balma-Gramont,11970
line:61,27_1198736,1901335,1,Basso Cambo,11971
line:61,27_1200021,1902601,0,Balma-Gramont,11970
line:61,27_1199002,1901600,1,Basso Cambo,11971
line:61,27_1199009,1901607,1,Basso Cambo,11971
line:61,27_1200010,1902591,1,Basso Cambo,11971
line:61,27_1200123,1902698,0,Balma-Gramont,11970
line:61,27_1197897,1900497,0,Balma-Gramont,11970
line:61,27_1197871,1900471,0,Balma-Gramont,11970
line:61,27_1199741,1902332,0,Balma-Gramont,11970
line:61,27_1197673,1900273,0,Balma-Gramont,11970
line:61,27_1197976,1900576,1,Basso Cambo,11971
line:61,27_1198624,1901223,1,Basso Cambo,11971
line:61,27_1198047,1900647,1,Basso Cambo,11971
line:61,27_1199042,1901640,1,Basso Cambo,11971
line:61,27_1198403,1901002,0,Balma-Gramont,11970
line:61,27_1199354,1901950,1,Basso Cambo,11971
line:61,27_1198092,1900692,1,Basso Cambo,11971
line:61,27_1199819,1902409,1,Basso Cambo,11971
line:61,27_1199075,1901673,1,Basso Cambo,11971
line:61,27_1198677,1901276,1,Basso Cambo,11971
line:61,27_1198791,1901390,1,Basso Cambo,11971
line:61,27_1198508,1901107,0,Balma-Gramont,11970
line:61,27_1198015,1900615,1,Basso Cambo,11971
line:61,27_1198093,1900693,1,Basso Cambo,11971
line:61,27_1198187,1900787,1,Basso Cambo,11971
line:61,27_1198606,1901205,1,Basso Cambo,11971
line:61,27_1197878,1900478,0,Balma-Gramont,11970
line:61,27_1198787,1901386,1,Basso Cambo,11971
line:61,27_1199473,1902068,1,Basso Cambo,11971
line:61,27_1198413,1901012,0,Balma-Gramont,11970
line:61,27_1199284,1901881,1,Basso Cambo,11971
line:61,27_1199832,1902422,1,Basso Cambo,11971
line:61,27_1199402,1901997,0,Balma-Gramont,11970
line:61,27_1197898,1900498,0,Balma-Gramont,11970
line:61,27_1199516,1902110,0,Balma-Gramont,11970
line:61,27_1198392,1900991,0,Balma-Gramont,11970
line:61,27_1199202,1901799,0,Balma-Gramont,11970
line:61,27_1199417,1902012,0,Balma-Gramont,11970
line:61,27_1199032,1901630,1,Basso Cambo,11971
line:61,27_1199772,1902363,1,Basso Cambo,11971
line:61,27_1197665,1900265,0,Balma-Gramont,11970
line:61,27_1197829,1900429,0,Balma-Gramont,11970
line:61,27_1197965,1900565,1,Basso Cambo,11971
line:61,27_1198212,1900812,1,Basso Cambo,11971
line:61,27_1198824,1901422,0,Balma-Gramont,11970
line:61,27_1199858,1902446,0,Balma-Gramont,11970
line:61,27_1197876,1900476,0,Balma-Gramont,11970
line:61,27_1199754,1902345,0,Balma-Gramont,11970
line:61,27_1197886,1900486,0,Balma-Gramont,11970
line:61,27_1198304,1900903,0,Balma-Gramont,11970
line:61,27_1198159,1900759,1,Basso Cambo,11971
line:61,27_1199220,1901817,1,Basso Cambo,11971
line:61,27_1197644,1900244,0,Balma-Gramont,11970
line:61,27_1199413,1902008,0,Balma-Gramont,11970
line:61,27_1198245,1900845,1,Basso Cambo,11971
line:61,27_1199439,1902034,1,Basso Cambo,11971
line:61,27_1198027,1900627,1,Basso Cambo,11971
line:61,27_1197808,1900408,0,Balma-Gramont,11970
line:61,27_1199406,1902001,0,Balma-Gramont,11970
line:61,27_1197838,1900438,0,Balma-Gramont,11970
line:61,27_1197958,1900558,1,Basso Cambo,11971
line:61,27_1199804,1902394,0,Balma-Gramont,11970
line:61,27_1198173,1900773,1,Basso Cambo,11971
line:61,27_1198395,1900994,0,Balma-Gramont,11970
line:61,27_1198483,1901082,0,Balma-Gramont,11970
line:61,27_1199055,1901653,1,Basso Cambo,11971
line:61,27_1199764,1902355,1,Basso Cambo,11971
line:61,27_1198120,1900720,1,Basso Cambo,11971
line:61,27_1198636,1901235,1,Basso Cambo,11971
line:61,27_1199425,1902020,0,Balma-Gramont,11970
line:61,27_1199137,1901734,0,Balma-Gramont,11970
line:61,27_1199726,1902318,1,Basso Cambo,11971
line:61,27_1198992,1901590,1,Basso Cambo,11971
line:61,27_1198802,1901400,0,Balma-Gramont,11970
line:61,27_1199777,1902368,1,Basso Cambo,11971
line:61,27_1198391,1900990,0,Balma-Gramont,11970
line:61,27_1198050,1900650,1,Basso Cambo,11971
line:61,27_1198129,1900729,1,Basso Cambo,11971
line:61,27_1198473,1901072,0,Balma-Gramont,11970
line:61,27_1198060,1900660,1,Basso Cambo,11971
line:61,27_1197786,1900386,0,Balma-Gramont,11970
line:61,27_1197720,1900320,0,Balma-Gramont,11970
line:61,27_1198081,1900681,1,Basso Cambo,11971
line:61,27_1199149,1901746,0,Balma-Gramont,11970
line:61,27_1198095,1900695,1,Basso Cambo,11971
line:61,27_1198308,1900907,0,Balma-Gramont,11970
line:61,27_1197635,1900235,0,Balma-Gramont,11970
line:61,27_1199615,1902208,0,Balma-Gramont,11970
line:61,27_1198597,1901196,1,Basso Cambo,11971
line:61,27_1199004,1901602,1,Basso Cambo,11971
line:61,27_1198678,1901277,1,Basso Cambo,11971
line:61,27_1198752,1901351,1,Basso Cambo,11971
line:61,27_1198900,1901498,0,Balma-Gramont,11970
line:61,27_1199491,1902085,0,Balma-Gramont,11970
line:61,27_1199485,1902079,0,Balma-Gramont,11970
line:61,27_1198119,1900719,1,Basso Cambo,11971
line:61,27_1199937,1902521,1,Basso Cambo,11971
line:61,27_1199328,1901924,0,Balma-Gramont,11970
line:61,27_1198444,1901043,0,Balma-Gramont,11970
line:61,27_1199378,1901974,1,Basso Cambo,11971
line:61,27_1198653,1901252,1,Basso Cambo,11971
line:61,27_1198615,1901214,1,Basso Cambo,11971
line:61,27_1199000,1901598,1,Basso Cambo,11971
line:61,27_1199290,1901887,1,Basso Cambo,11971
line:61,27_1198747,1901346,1,Basso Cambo,11971
line:61,27_1197899,1900499,0,Balma-Gramont,11970
line:61,27_1199508,1902102,0,Balma-Gramont,11970
line:61,27_1197778,1900378,0,Balma-Gramont,11970
line:61,27_1198455,1901054,0,Balma-Gramont,11970
line:61,27_1198372,1900971,0,Balma-Gramont,11970
line:61,27_1199910,1902494,0,Balma-Gramont,11970
line:61,27_1198380,1900979,0,Balma-Gramont,11970
line:61,27_1198207,1900807,1,Basso Cambo,11971
line:61,27_1197637,1900237,0,Balma-Gramont,11970
line:61,27_1198554,1901153,1,Basso Cambo,11971
line:61,27_1198963,1901561,0,Balma-Gramont,11970
line:61,27_1199377,1901973,1,Basso Cambo,11971
line:61,27_1199987,1902568,0,Balma-Gramont,11970
line:61,27_1197756,1900356,0,Balma-Gramont,11970
line:61,27_1198550,1901149,1,Basso Cambo,11971
line:61,27_1198222,1900822,1,Basso Cambo,11971
line:61,27_1197794,1900394,0,Balma-Gramont,11970
line:61,27_1197585,1900185,0,Balma-Gramont,11970
line:61,27_1199058,1901656,1,Basso Cambo,11971
line:61,27_1197956,1900556,1,Basso Cambo,11971
line:61,27_1198505,1901104,0,Balma-Gramont,11970
line:61,27_1199554,1902148,1,Basso Cambo,11971
line:61,27_1198070,1900670,1,Basso Cambo,11971
line:61,27_1198655,1901254,1,Basso Cambo,11971
line:61,27_1197731,1900331,0,Balma-Gramont,11970
line:61,27_1199098,1901696,1,Basso Cambo,11971
line:61,27_1198264,1900864,1,Basso Cambo,11971
line:61,27_1199312,1901909,1,Basso Cambo,11971
line:61,27_1197677,1900277,0,Balma-Gramont,11970
line:61,27_1199446,1902041,1,Basso Cambo,11971
line:61,27_1198292,1900892,1,Basso Cambo,11971
line:61,27_1199052,1901650,1,Basso Cambo,11971
line:61,27_1199448,1902043,1,Basso Cambo,11971
line:61,27_1199020,1901618,1,Basso Cambo,11971
line:61,27_1199475,1902070,1,Basso Cambo,11971
line:61,27_1199227,1901824,1,Basso Cambo,11971
line:61,27_1199071,1901669,1,Basso Cambo,11971
line:61,27_1198881,1901479,0,Balma-Gramont,11970
line:61,27_1199558,1902152,1,Basso Cambo,11971
line:61,27_1198021,1900621,1,Basso Cambo,11971
line:61,27_1199618,1902211,0,Balma-Gramont,11970
line:61,27_1198149,1900749,1,Basso Cambo,11971
line:61,27_1199171,1901768,0,Balma-Gramont,11970
line:61,27_1198324,1900923,0,Balma-Gramont,11970
line:61,27_1197799,1900399,0,Balma-Gramont,11970
line:61,27_1197936,1900536,1,Basso Cambo,11971
line:61,27_1200195,1902764,0,Balma-Gramont,11970
line:61,27_1199652,1902245,1,Basso Cambo,11971
line:61,27_1197852,1900452,0,Balma-Gramont,11970
line:61,27_1198216,1900816,1,Basso Cambo,11971
line:61,27_1199775,1902366,1,Basso Cambo,11971
line:61,27_1197732,1900332,0,Balma-Gramont,11970
line:61,27_1197942,1900542,1,Basso Cambo,11971
line:61,27_1198124,1900724,1,Basso Cambo,11971
line:61,27_1199612,1902205,0,Balma-Gramont,11970
line:61,27_1198486,1901085,0,Balma-Gramont,11970
line:61,27_1199192,1901789,0,Balma-Gramont,11970
line:61,27_1198899,1901497,0,Balma-Gramont,11970
line:61,27_1197810,1900410,0,Balma-Gramont,11970
line:61,27_1198528,1901127,0,Balma-Gramont,11970
line:61,27_1199355,1901951,1,Basso Cambo,11971
line:61,27_1198136,1900736,1,Basso Cambo,11971
line:61,27_1198925,1901523,0,Balma-Gramont,11970
line:61,27_1197589,1900189,0,Balma-Gramont,11970
line:61,27_1198924,1901522,0,Balma-Gramont,11970
line:61,27_1198719,1901318,1,Basso Cambo,11971
line:61,27_1199725,1902317,1,Basso Cambo,11971
line:61,27_1199374,1901970,1,Basso Cambo,11971
line:61,27_1198698,1901297,1,Basso Cambo,11971
line:61,27_1199842,1902431,1,Basso Cambo,11971
line:61,27_1199369,1901965,1,Basso Cambo,11971
line:61,27_1198374,1900973,0,Balma-Gramont,11970
line:61,27_1197719,1900319,0,Balma-Gramont,11970
line:61,27_1197688,1900288,0,Balma-Gramont,11970
line:61,27_1199875,1902462,0,Balma-Gramont,11970
line:61,27_1198202,1900802,1,Basso Cambo,11971
line:61,27_1199029,1901627,1,Basso Cambo,11971
line:61,27_1198717,1901316,1,Basso Cambo,11971
line:61,27_1198864,1901462,0,Balma-Gramont,11970
line:61,27_1199611,1902204,0,Balma-Gramont,11970
line:61,27_1198227,1900827,1,Basso Cambo,11971
line:61,27_1197910,1900510,0,Balma-Gramont,11970
line:61,27_1198465,1901064,0,Balma-Gramont,11970
line:61,27_1198629,1901228,1,Basso Cambo,11971
line:61,27_1199299,1901896,1,Basso Cambo,11971
line:61,27_1198228,1900828,1,Basso Cambo,11971
line:61,27_1198272,1900872,1,Basso Cambo,11971
line:61,27_1199153,1901750,0,Balma-Gramont,11970
line:61,27_1199371,1901967,1,Basso Cambo,11971
line:61,27_1199729,1902321,1,Basso Cambo,11971
line:61,27_1198309,1900908,0,Balma-Gramont,11970
line:61,27_1199347,1901943,0,Balma-Gramont,11970
line:61,27_1198660,1901259,1,Basso Cambo,11971
line:61,27_1199222,1901819,1,Basso Cambo,11971
line:61,27_1198637,1901236,1,Basso Cambo,11971
line:61,27_1197874,1900474,0,Balma-Gramont,11970
line:61,27_1198463,1901062,0,Balma-Gramont,11970
line:61,27_1199783,1902374,1,Basso Cambo,11971
line:61,27_1198084,1900684,1,Basso Cambo,11971
line:61,27_1199320,1901916,0,Balma-Gramont,11970
line:61,27_1199640,1902233,1,Basso Cambo,11971
line:61,27_1198452,1901051,0,Balma-Gramont,11970
line:61,27_1199901,1902487,1,Basso Cambo,11971
line:61,27_1199185,1901782,0,Balma-Gramont,11970
line:61,27_1200085,1902664,1,Basso Cambo,11971
line:61,27_1197707,1900307,0,Balma-Gramont,11970
line:61,27_1198026,1900626,1,Basso Cambo,11971
line:61,27_1199068,1901666,1,Basso Cambo,11971
line:61,27_1198139,1900739,1,Basso Cambo,11971
line:61,27_1198094,1900694,1,Basso Cambo,11971
line:61,27_1197623,1900223,0,Balma-Gramont,11970
line:61,27_1197860,1900460,0,Balma-Gramont,11970
line:61,27_1199205,1901802,0,Balma-Gramont,11970
line:61,27_1198407,1901006,0,Balma-Gramont,11970
line:61,27_1198818,1901416,0,Balma-Gramont,11970
line:61,27_1199418,1902013,0,Balma-Gramont,11970
line:61,27_1199074,1901672,1,Basso Cambo,11971
line:61,27_1198238,1900838,1,Basso Cambo,11971
line:61,27_1199308,1901905,1,Basso Cambo,11971
line:61,27_1198632,1901231,1,Basso Cambo,11971
line:61,27_1198927,1901525,0,Balma-Gramont,11970
line:61,27_1199054,1901652,1,Basso Cambo,11971
line:61,27_1197953,1900553,1,Basso Cambo,11971
line:61,27_1198384,1900983,0,Balma-Gramont,11970
line:61,27_1198117,1900717,1,Basso Cambo,11971
line:61,27_1199705,1902297,0,Balma-Gramont,11970
line:61,27_1198912,1901510,0,Balma-Gramont,11970
line:61,27_1197705,1900305,0,Balma-Gramont,11970
line:61,27_1200069,1902649,1,Basso Cambo,11971
line:61,27_1199191,1901788,0,Balma-Gramont,11970
line:61,27_1200127,1902702,1,Basso Cambo,11971
line:61,27_1199556,1902150,1,Basso Cambo,11971
line:61,27_1199958,1902541,1,Basso Cambo,11971
line:61,27_1198750,1901349,1,Basso Cambo,11971
line:61,27_1198973,1901571,1,Basso Cambo,11971
line:61,27_1199159,1901756,0,Balma-Gramont,11970
line:61,27_1199728,1902320,1,Basso Cambo,11971
line:61,27_1199603,1902196,0,Balma-Gramont,11970
line:61,27_1199307,1901904,1,Basso Cambo,11971
line:61,27_1198529,1901128,0,Balma-Gramont,11970
line:61,27_1198504,1901103,0,Balma-Gramont,11970
line:61,27_1197998,1900598,1,Basso Cambo,11971
line:61,27_1199183,1901780,0,Balma-Gramont,11970
line:61,27_1199200,1901797,0,Balma-Gramont,11970
line:61,27_1199391,1901987,1,Basso Cambo,11971
line:61,27_1198967,1901565,0,Balma-Gramont,11970
line:61,27_1198602,1901201,1,Basso Cambo,11971
line:61,27_1198885,1901483,0,Balma-Gramont,11970
line:61,27_1199898,1902484,1,Basso Cambo,11971
line:61,27_1198661,1901260,1,Basso Cambo,11971
line:61,27_1198799,1901397,0,Balma-Gramont,11970
line:61,27_1199962,1902544,0,Balma-Gramont,11970
line:61,27_1198197,1900797,1,Basso Cambo,11971
line:61,27_1198945,1901543,0,Balma-Gramont,11970
line:61,27_1199383,1901979,1,Basso Cambo,11971
line:61,27_1198215,1900815,1,Basso Cambo,11971
line:61,27_1198229,1900829,1,Basso Cambo,11971
line:61,27_1200020,1902600,0,Balma-Gramont,11970
line:61,27_1198816,1901414,0,Balma-Gramont,11970
line:61,27_1199048,1901646,1,Basso Cambo,11971
line:61,27_1198612,1901211,1,Basso Cambo,11971
line:61,27_1199135,1901732,0,Balma-Gramont,11970
line:61,27_1198457,1901056,0,Balma-Gramont,11970
line:61,27_1199524,1902118,0,Balma-Gramont,11970
line:61,27_1198363,1900962,0,Balma-Gramont,11970
line:61,27_1199900,1902486,1,Basso Cambo,11971
line:61,27_1198702,1901301,1,Basso Cambo,11971
line:61,27_1197968,1900568,1,Basso Cambo,11971
line:61,27_1198542,1901141,1,Basso Cambo,11971
line:61,27_1197700,1900300,0,Balma-Gramont,11970
line:61,27_1199869,1902457,1,Basso Cambo,11971
line:61,27_1197752,1900352,0,Balma-Gramont,11970
line:61,27_1199146,1901743,0,Balma-Gramont,11970
line:61,27_1198205,1900805,1,Basso Cambo,11971
line:61,27_1199240,1901837,1,Basso Cambo,11971
line:61,27_1199133,1901730,0,Balma-Gramont,11970
line:61,27_1199077,1901675,1,Basso Cambo,11971
line:61,27_1198679,1901278,1,Basso Cambo,11971
line:61,27_1198371,1900970,0,Balma-Gramont,11970
line:61,27_1197721,1900321,0,Balma-Gramont,11970
line:61,27_1199855,1902444,1,Basso Cambo,11971
line:61,27_1197814,1900414,0,Balma-Gramont,11970
line:61,27_1197615,1900215,0,Balma-Gramont,11970
line:61,27_1199286,1901883,1,Basso Cambo,11971
line:61,27_1200193,1902762,0,Balma-Gramont,11970
line:61,27_1198223,1900823,1,Basso Cambo,11971
line:61,27_1199812,1902402,1,Basso Cambo,11971
line:61,27_1199818,1902408,1,Basso Cambo,11971
line:61,27_1198897,1901495,0,Balma-Gramont,11970
line:61,27_1197648,1900248,0,Balma-Gramont,11970
line:61,27_1198650,1901249,1,Basso Cambo,11971
line:61,27_1198059,1900659,1,Basso Cambo,11971
line:61,27_1199113,1901711,1,Basso Cambo,11971
line:61,27_1198501,1901100,0,Balma-Gramont,11970
line:61,27_1198837,1901435,0,Balma-Gramont,11970
line:61,27_1199602,1902195,0,Balma-Gramont,11970
line:61,27_1199756,1902347,0,Balma-Gramont,11970
line:61,27_1199066,1901664,1,Basso Cambo,11971
line:61,27_1198896,1901494,0,Balma-Gramont,11970
line:61,27_1200135,1902709,1,Basso Cambo,11971
line:61,27_1198447,1901046,0,Balma-Gramont,11970
line:61,27_1199859,1902447,0,Balma-Gramont,11970
line:61,27_1199782,1902373,1,Basso Cambo,11971
line:61,27_1197940,1900540,1,Basso Cambo,11971
line:61,27_1198164,1900764,1,Basso Cambo,11971
line:61,27_1200121,1902696,0,Balma-Gramont,11970
line:61,27_1199824,1902414,1,Basso Cambo,11971
line:61,27_1197736,1900336,0,Balma-Gramont,11970
line:61,27_1198131,1900731,1,Basso Cambo,11971
line:61,27_1198077,1900677,1,Basso Cambo,11971
line:61,27_1199180,1901777,0,Balma-Gramont,11970
line:61,27_1197892,1900492,0,Balma-Gramont,11970
line:61,27_1199204,1901801,0,Balma-Gramont,11970
line:61,27_1197722,1900322,0,Balma-Gramont,11970
line:61,27_1199131,1901728,0,Balma-Gramont,11970
line:61,27_1199309,1901906,1,Basso Cambo,11971
line:61,27_1198023,1900623,1,Basso Cambo,11971
line:61,27_1198936,1901534,0,Balma-Gramont,11970
line:61,27_1198113,1900713,1,Basso Cambo,11971
line:61,27_1199215,1901812,1,Basso Cambo,11971
line:61,27_1199635,1902228,1,Basso Cambo,11971
line:61,27_1198429,1901028,0,Balma-Gramont,11970
line:61,27_1197924,1900524,0,Balma-Gramont,11970
line:61,27_1199104,1901702,1,Basso Cambo,11971
line:61,27_1197813,1900413,0,Balma-Gramont,11970
line:61,27_1198496,1901095,0,Balma-Gramont,11970
line:61,27_1198985,1901583,1,Basso Cambo,11971
line:61,27_1198252,1900852,1,Basso Cambo,11971
line:61,27_1198005,1900605,1,Basso Cambo,11971
line:61,27_1198946,1901544,0,Balma-Gramont,11970
line:61,27_1198769,1901368,1,Basso Cambo,11971
line:61,27_1198776,1901375,1,Basso Cambo,11971
line:61,27_1198311,1900910,0,Balma-Gramont,11970
line:61,27_1199598,1902191,0,Balma-Gramont,11970
line:61,27_1198526,1901125,0,Balma-Gramont,11970
line:61,27_1199152,1901749,0,Balma-Gramont,11970
line:61,27_1199465,1902060,1,Basso Cambo,11971
line:61,27_1198348,1900947,0,Balma-Gramont,11970
line:61,27_1198393,1900992,0,Balma-Gramont,11970
line:61,27_1197621,1900221,0,Balma-Gramont,11970
line:61,27_1197657,1900257,0,Balma-Gramont,11970
line:61,27_1199125,1901723,1,Basso Cambo,11971
line:61,27_1198944,1901542,0,Balma-Gramont,11970
line:61,27_1198495,1901094,0,Balma-Gramont,11970
line:61,27_1198241,1900841,1,Basso Cambo,11971
line:61,27_1199389,1901985,1,Basso Cambo,11971
line:61,27_1199018,1901616,1,Basso Cambo,11971
line:61,27_1199363,1901959,1,Basso Cambo,11971
line:61,27_1197713,1900313,0,Balma-Gramont,11970
line:61,27_1198878,1901476,0,Balma-Gramont,11970
line:61,27_1197844,1900444,0,Balma-Gramont,11970
line:61,27_1198291,1900891,1,Basso Cambo,11971
line:61,27_1199633,1902226,1,Basso Cambo,11971
line:61,27_1198209,1900809,1,Basso Cambo,11971
line:61,27_1198242,1900842,1,Basso Cambo,11971
line:61,27_1199017,1901615,1,Basso Cambo,11971
line:61,27_1199316,1901913,1,Basso Cambo,11971
line:61,27_1199590,1902184,1,Basso Cambo,11971
